,Protein.IDs,theo.peptides,Mol..weight..kDa.,REF_1,REF_3,REF_4,Temp36_1,Temp36_2,Temp33_1,Osmo0.4_1,Osmo0.4_2,Osmo0.4_3,Osmo0.2_1_1,Osmo0.2_1_2,Osmo0.2_2,Osmo0.6_1,Osmo0.6_2,Osmo0.6_3,EtOH20_1,EtOH60_1,EtOH20_2,EtOH20_3,EtOH60_2,EtOH40_1,EtOH40_2,EtOH40_3,EtOH60_3,Temp33_4,Temp33_5,Temp38_1,Temp38_2,Temp38_3,Temp36_5,Osmo0.8_1,Osmo1.3_1,Osmo1.3_2,Osmo1.3_3,Osmo1.4_1,Osmo0.8_2,Osmo0.8_3,Osmo1.0_2,Osmo1.0_1,Osmo1.2_2,Osmo1.2_2.1,Osmo1.2_3
1660,P43586,5.99997818665678,23.59,5.5482252331598e-05,6.62945188029095e-05,5.15172749847765e-05,8.27487142536335e-05,6.97129684752673e-05,4.70928300489157e-05,5.22971983315633e-05,5.7065716952471e-05,9.42212261470637e-05,5.78772439271718e-05,6.56706714852125e-05,6.86567031598231e-05,5.23847534475993e-05,4.7060383285238e-05,8.85428380057826e-05,6.52386221445002e-05,5.61364753691668e-05,4.17133867037194e-05,7.20683191823901e-05,4.79076543150351e-05,6.96855344448224e-05,6.91666073967104e-05,6.93330300964714e-05,5.73671058791098e-05,7.6178357318442e-05,0.000110528812461451,3.42609769861184e-05,4.62772218692692e-05,7.20014020856494e-05,7.14707577342384e-05,4.52086267236906e-05,5.32554624704607e-05,1.81258567324425e-06,1.88379336359893e-05,2.01508825442708e-05,1.42225221366769e-05,5.88594048194966e-05,5.08316135555699e-05,3.97421029995107e-05,2.97670750440375e-05,2.49274235111474e-06,1.81912934804152e-06
1664,P43593,23.0000990295108,57.11,0.000236820056195319,0.000211906387270729,0.000206380300199956,0.000233378261976401,0.000190333177412664,0.000217851624295972,0.000173521448511207,0.000208634472487596,0.000179102768163527,0.000186527574328149,0.000172718505242723,0.000224158603635412,0.000202926448972721,0.000239798851053723,0.000180088584505046,0.000203981517208471,0.000209702756449899,0.000200538577096956,0.000161967383258717,0.000230187741474742,0.000226889238019299,0.000216228437498366,0.000152485169035071,0.000266825428671635,0.00017403641126331,0.000182764779776926,0.000118884059875706,0.000143625054373078,0.000150849546899698,0.000184675215833094,0.000121667505802397,9.60374166846123e-05,0.000144884377582484,0.0001613014452322,0.000121471819334449,0.00010991870848136,0.000110812350773066,0.000126717391683963,7.33859349198817e-05,0.000141694762132891,9.01574431438232e-05,0.000144477642811128
1665,P43594,11.0001740038281,18.855,0.000190232229745106,9.93352639100172e-05,0.000105594134428546,7.31665542246472e-05,7.14730904029295e-05,8.63988624319446e-05,4.60033046515551e-05,0.000156866181063635,5.15339153341369e-05,3.69296044426091e-05,0.000246590442395477,5.86402903799918e-05,4.49283752159892e-05,9.13933071214135e-05,6.17711436684133e-05,7.90649791592259e-05,0.000127594894180213,8.16877061003556e-05,8.30038347496426e-05,0.000216446446597253,7.16974862841906e-05,0.000273366361421952,9.83216300850867e-05,5.48076688922475e-05,8.33870572357818e-05,7.31040931788744e-05,1.66136922850366e-05,4.72030559484005e-05,2.54258034106544e-05,4.13055331588832e-05,0.000137594491583676,7.85045893513286e-05,9.35985019211484e-05,6.98352076461045e-05,7.72453528661999e-05,4.70723015798362e-05,0.000125473222061974,6.50116988237328e-05,0.000132752109292917,8.52606348787588e-05,5.77293557661319e-05,2.76805426866889e-05
1668,P43598,2.00006942515968,21.783,1.83335858459722e-05,0,3.96124524998683e-05,8.7271143172678e-05,8.94812385794716e-05,2.33330436567261e-05,2.75207471094751e-05,1.89472590424713e-05,2.59033358752013e-05,0,2.48696390487551e-05,0,1.74475636042997e-05,2.64150364320075e-05,0,2.72102503553361e-05,2.35616288750803e-05,0,3.78233604727951e-05,2.1229439461759e-05,1.45837334810791e-05,1.62989190744492e-05,2.71258961604679e-05,1.91383898527727e-05,2.90629636421129e-05,2.40495685457476e-05,0,1.92917621442828e-05,1.13081129648546e-05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,P43601,14,55.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03372459743344e-05,0,5.94879161085379e-06,0,1.05536764094292e-05,4.08540459941919e-06,1.22099806779299e-05,0,0,0,0,0
1670,P43603,12,49.343,0.000189414550503475,0.000224102348525298,0.00021375197223612,0.000143239315355795,0.000230106269931303,0.000154703705797232,0.000176747515874843,0.000178918456723968,0.000179374981404083,0.000121609537289927,0.000117365795912753,0.000194574123651014,0.000183779737502656,0.000220882761539128,0.000205269150071734,0.000198175929032548,0.000253865901117158,0.000225734780065651,0.000179986352110552,0.000214909728979634,0.000185482626303252,0.000197122105918505,0.000238833075202543,0.000261296378249738,0.000145578972531851,0.000172258687665528,0.000208579402043674,0.000211549447061922,0.000313139931896128,0.000183323150918156,0.000140042749257528,0.000145207150365767,0.000178984948097059,0.000161806668980519,0.000112465927654811,0.000113111318995381,0.000159298789197232,3.18929678292422e-05,0.000263039392253064,0.000154221077100915,7.46341002028055e-05,2.69350106164807e-05
1671,P43609,27.9992904836114,63.167,8.73908271765796e-05,6.47901580949902e-05,0.000106864308638115,0.000105348279040961,6.73712971278489e-05,0.000122566768602257,6.39651485419052e-05,0.000106097502781665,5.42521367788078e-05,6.20282358661638e-05,8.48005109793814e-05,7.1474045934649e-05,4.53958514729106e-05,0.000150709089829441,6.04667244401425e-05,4.61627200404953e-05,8.06351032959504e-05,0.000132216016164579,7.51674883790077e-05,0.000174631058633534,0.000128841570596653,0.000146491765658596,8.04038218828063e-05,0.000110538395757539,8.70171809915885e-05,7.43554553829005e-05,5.09093131752421e-05,6.13450897750193e-05,5.18010200683451e-05,6.17875662059453e-05,6.11291932857222e-05,4.71772736414932e-05,2.27122552240855e-05,1.84152927741947e-05,4.96972437262435e-05,5.37473038719551e-05,6.74940844178044e-05,1.89748549350816e-05,5.40818744477932e-05,5.37493143383395e-05,5.98226757415622e-05,2.65690636487805e-05
1672,P43611,23.0002156101768,59.359,6.72391922073168e-06,1.72237038183604e-06,1.66781959734678e-06,3.27238485815515e-06,1.24920393742879e-06,2.2679157205411e-06,2.94670061029349e-06,7.00814493001258e-06,9.1664879232698e-06,2.43403713087237e-06,4.23980437605035e-06,2.12969729868946e-06,5.66328903989457e-06,1.51448802017895e-06,2.07831379159157e-06,2.35562734257571e-06,6.61456700354108e-06,0,0,8.86130389634322e-06,1.53971734645092e-06,1.30152366997569e-06,3.64352040547506e-06,1.94187855859904e-06,1.40674300052808e-06,1.8955538056051e-06,2.53708635773693e-06,3.84716711535948e-06,1.50945965637506e-06,1.2002245541006e-06,0,0,0,1.52155538416116e-05,7.40144296995199e-06,1.55334126058347e-05,9.38197869703302e-06,2.04071862479289e-05,1.50595066148372e-05,1.81885313253126e-05,0,1.81776335012476e-05
1674,P43616,18.9998387636896,52.871,0.00051322657301448,0.00063987267939095,0.000617143340961758,0.00063363466081931,0.000630118945277345,0.000578473639743487,0.000650476675173716,0.000758964316685196,0.000529278416868114,0.00061917677029267,0.000716597148212892,0.000603933603460164,0.000746446815654673,0.000845663998977661,0.000713027728167212,0.000725924341466801,0.000684549855376866,0.00072051989559215,0.000620368268402094,0.000887552015653437,0.000843823489677918,0.000822554600906645,0.000621419264391914,0.000569361509146753,0.000419528757418702,0.000610192537938928,0.000379564961028226,0.000526182642006491,0.000309742885140404,0.000443090256962384,0.000738342678165208,0.000906088666523459,0.00066047158980954,0.000373178940830974,0.000850548137785467,0.000716450905072924,0.000944003923244648,0.00129226819252015,0.000994638457360291,0.000730230828622612,0.00074522595089472,0.000794862613059005
1675,P43617,14.9995228552343,34.391,0,9.37305000431834e-06,7.11891543090094e-06,2.82225800824696e-06,0,8.69306013553289e-06,2.0911188553305e-06,3.75013956902925e-06,2.21118421511899e-06,2.91673688290285e-06,6.42807506533976e-06,3.72324704449417e-06,6.04526467064369e-06,4.74899023316558e-06,0,4.39733763508934e-06,2.93768765412961e-06,3.05811893713749e-06,0,6.70412241756282e-06,0,3.16034625586483e-06,1.19502241447703e-06,0,5.15478953136526e-06,0,0,2.28560671901296e-06,0,0,5.11256597502393e-06,2.06455888322485e-06,2.26283839092606e-06,4.43738909844346e-06,2.7047227157583e-06,0,5.06652582710292e-06,0,7.62096471017671e-06,5.5793070310157e-06,0,3.45621561881849e-06
1676,P43619,11.9999653295427,32.365,0.000256431366683805,0.00023166228022804,0.000372269283014197,0.000256212227652575,0.000260345953736973,0.000384957906328759,0.000167428660032392,0.000198957776017676,0.000275447025250934,0.000164100296934714,0.000174318058208227,0.000196829664265437,0.000151438553916255,0.000171805661642101,0.000214966209597267,0.000381059497162612,0.000194793897407703,0.00033835411202688,0.000348787797537635,0.000241409876846522,0.000267426745011513,0.000351645775418212,0.000310456843175384,0.000253136786318771,0.000283167149555473,0.000233590026958041,0.000191226471590057,0.000270025437764608,0.000214683446854777,0.000242975320039742,8.25096279533749e-05,8.43949265889936e-05,9.00377420878005e-05,4.82724712654462e-05,1.62565811516125e-05,0.000359711986185223,7.95308207205043e-05,0.000187391688241936,5.95629745665751e-05,8.10486506078134e-05,0.000231754261586602,0.000246753496631096
1677,P43621,16.000140124711,60.627,0.000253271604535329,0.00020848455181526,0.000232794361456483,0.000176767438857604,0.000240685380056594,0.000189172032327139,0.000218199963772433,0.000158635479456786,0.000234518899581573,0.000251409462527393,0.000140426048471049,0.000197237112673906,0.000195399844408861,0.000221993202438129,0.000109020275098394,0.000197695160552728,0.000194528251597819,0.000177287855233343,0.000161336209760392,0.000276864268847042,0.00030474538132671,0.000172887555448838,0.000269499921900976,0.000294525246481385,0.000168239659016434,0.000259839733462615,0.00027499082432072,0.000204822675672944,0.00018683627540195,0.000196404552257247,0.000351336508175728,0.000223380985416356,0.000286110665893823,9.66915152873375e-05,0.000209643756204162,0.000345271849489271,0.000388038175456711,0.000153916673038695,0.00025553201657279,0.00022447755892871,0.000351620493289546,0.000295258180671198
1678,P43635,15,53.811,0.000104369885812017,0.000124799693861706,7.3398024850798e-05,0.000301237238836743,0.000367103495327839,0.00016642183209176,8.97632979008238e-05,2.10526979862251e-05,0.00014154570350766,4.36539499608437e-05,0.000149706743266212,7.6930048921181e-05,6.15966377347684e-05,3.33466178559112e-05,8.57209063168261e-05,0.000556698180340865,1.39885512121817e-05,0.000112225375811754,7.01193664723905e-05,9.48947170538141e-05,0.000622478639737173,0.000449258509092349,0.000605880295434985,2.7030341336452e-05,0.000286442503311476,0.000128289676576741,0,5.40184185880078e-06,0,0.000461123948770535,7.43211259111223e-05,5.56238448122486e-05,4.20259449614685e-05,6.32192581433397e-05,2.33560834529207e-06,2.56341397374102e-05,4.73888973055983e-05,2.32089626476947e-06,7.37649540712746e-05,8.54671994724315e-05,3.005708068705e-05,3.23219822698263e-05
1684,P45978,14.0002490039841,39.189,2.55448817561248e-05,3.80974996937138e-05,3.79137829486982e-05,5.12850694699205e-05,3.8865109686408e-05,3.45453363355743e-05,2.73959720692644e-05,8.47544147459161e-05,2.43286744120601e-05,1.73707354870437e-05,1.73925626237076e-05,3.05151590324382e-05,2.82636682299793e-05,2.91117960749223e-05,2.66692120567604e-05,3.009017840437e-05,4.38397891612503e-05,5.38665243103802e-05,3.71982492246326e-05,2.64541337712373e-05,3.40267108065106e-05,2.37265990995996e-05,2.73251812232281e-05,4.44681357716603e-05,2.95251797208819e-05,3.74202499442764e-05,1.52975022161259e-05,2.27048314805209e-05,2.5285520875987e-05,2.14650879333034e-05,0,0,1.81773392287822e-05,1.56899867410622e-05,0,6.39679068390482e-05,9.48122084853329e-06,3.95056431667689e-05,0,1.04700109675437e-05,2.1253783478091e-05,5.03981101312033e-05
1685,P46151,20.9999646405714,73.941,6.80276764572306e-05,6.92137219413895e-05,5.38658500447511e-05,6.362121649544e-05,8.3783669669772e-05,8.39625332721156e-05,7.8761761351353e-05,7.58066060404229e-05,7.77093514888911e-05,6.34968116863425e-05,3.04101652112657e-05,6.50883939681416e-05,8.75359894665482e-05,8.07060950370461e-05,6.59047627223417e-05,6.23968022341757e-05,0.000126149496757561,3.53891120828035e-05,5.10935447130542e-05,9.11724234160958e-05,6.58483577401826e-05,6.71201535254012e-05,0.000119372451410471,9.01625608511859e-05,7.23337278413667e-05,8.55962015803866e-05,6.86738785696639e-05,5.94414572103962e-05,4.39558152535632e-05,5.44309385448743e-05,0.000123046733968164,6.80606062227677e-05,0.000148210812478953,5.79091217673001e-05,8.57033520398003e-05,0.000231423393232748,0.000100046660543179,8.53548063041883e-05,9.58327726688716e-05,6.91717646056102e-05,0.000155825403061911,8.15431204499703e-05
1686,P46367,23.060726579994,56.723,0.022540489935354,0.0252799151034261,0.0243914039859575,0.0291479522367949,0.0256080761005822,0.0245251951186175,0.0211200629900473,0.0238275058707349,0.0245125126517494,0.0219003207462607,0.0313562526348474,0.0215499407394555,0.0210639068109494,0.0228236054665247,0.0224624685667367,0.0154074984371455,0.00383841904459157,0.00805567119279711,0.00427640486862349,0.0046242806651751,0.00555458740152363,0.00819017211933596,0.00638189673812054,0.00376396907975382,0.0246867260143707,0.0237680212132893,0.00307355128655327,0.00431699315722564,0.00406580496606291,0.0281487839508043,0.0257935674738153,0.0325559855304542,0.0334432086210761,0.0367950500625008,0.0065493840029396,0.0155863777132516,0.030034347985801,0.0171308214766361,0.0264857744290909,0.0307908520538667,0.0183261615002651,0.0206064420149385
1688,P46655,31.9994946517308,80.842,0.000879505572306969,0.000853088076071356,0.000889341776388012,0.000959935646000185,0.00100786653781772,0.000974992040515513,0.000963024126420463,0.00112933735655353,0.00102666598437908,0.00107395228787032,0.00103508977784663,0.000991925842390375,0.000934587726984161,0.000868795127571995,0.00107151742308666,0.0012626179349023,0.00184424912928236,0.000993995326803514,0.00115090341891705,0.00173379297758105,0.00117095334502428,0.00109080361353475,0.00129049497888887,0.00205072860402743,0.000799361062340302,0.00103551570732618,0.00127088673345255,0.00132434068673179,0.00153851664313025,0.000872475889478993,0.000925216921109978,0.00071716898263383,0.00117005963443739,0.0012715398308494,0.0012995116412277,0.00123353685606156,0.00119094485975426,0.00084659359569088,0.000874621962001501,0.00100753371641001,0.000864766530128988,0.000952114226966035
1690,P46672,20.9994587768356,42.083,0.000298625901446401,0.000266648796770856,0.000347401715583391,0.000421318872401229,0.000363589949401075,0.000352757366041264,0.000302814160583821,0.000303888703123994,0.000289366638700854,0.00037395850651956,0.000236529897963417,0.000277931114176014,0.000464581872048282,0.000335932916237867,0.000373344334973828,0.000366249552196625,0.000468245465906775,0.00037754336653992,0.000323364093022582,0.000381754090611221,0.00046484272946796,0.000326423570647212,0.000409172133001941,0.000424516977051288,0.00028542321812501,0.000348208252850632,0.000693014545990996,0.000421088983547328,0.00034844097285832,0.000408145937620951,0.000577447646603406,0.000497408294845225,0.000470952313171406,0.000221213185582074,0.000531755935822762,0.000499561975807387,0.000676945537482165,0.000286169774939589,0.000538065444356828,0.000394754645587327,0.000580221088673839,0.000522211037139489
1692,P46675,46.9995703148978,100.92,6.49079187562845e-06,4.53568926110515e-06,4.03982159070724e-06,1.02535984847153e-05,0,6.68989678824018e-06,8.98600650032832e-06,1.8974551222107e-06,5.10656070847209e-06,7.91794684380877e-06,3.67978362609045e-06,4.56366037454304e-06,1.18897845762149e-05,2.93444928783794e-05,8.80391480135256e-06,9.16448677644301e-06,9.06953389782609e-06,4.69251122929223e-06,0,6.94161895231705e-06,1.49214551726114e-05,2.20141913902845e-06,1.78040665713937e-06,8.09158824306421e-06,4.0793436822988e-06,3.60571639481554e-06,1.50699809969571e-06,6.27662439844384e-06,1.78816971310641e-06,7.27425927532494e-06,5.1527057347188e-06,3.65689586720502e-06,0,0,1.42688185000282e-06,9.21781761299682e-06,6.09002031428347e-06,0,6.57942190702501e-06,4.32078922314995e-06,7.97451682412054e-06,1.35427649105319e-05
1693,P46676,41.9998254189944,118.2,0,0,0,2.20270041108202e-06,2.05838624269788e-06,4.17364897176911e-06,1.25708519176767e-06,0,0,0,0,0,0,0,0,2.0439636018406e-06,0,4.30813695438114e-06,0,8.78194794281049e-07,4.71182496661445e-06,2.35905518936647e-06,0,0,0,0,1.29636931479747e-06,0,0,0,1.10444797592986e-06,0,0,0,6.95073764462779e-07,0,1.69601635442807e-06,0,5.3131862336298e-07,0,0,0
1694,P46677,41.0017304364545,120.69,2.94451143918037e-06,0,2.44338433004814e-06,3.0295963731045e-05,3.07488522665984e-05,5.01657737570313e-05,0,0,0,0,0,0,0,1.62892945463755e-06,0,1.58135942986362e-06,2.16840703459723e-06,0,6.45017020283911e-06,1.08996958403951e-06,0,1.94391456627337e-06,0,1.12532363624262e-06,0,1.8694255348811e-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1695,P46680,23.0002541511352,67.325,0.000220867278280184,0.000241522751626001,0.000263418164393612,0.000276151427743586,0.000208070243847692,0.000244969350391065,0.000262865994254152,0.000261440559752089,0.000223886903790792,0.000204351823170631,0.000175791101076312,0.000244730014942621,0.000238905088149335,0.000215846133871941,0.000255049723782783,0.000201106785701756,0.000295338449472387,0.000175860183995895,0.000196425114373573,0.000236698691679746,0.000228768509525073,0.000217464836923182,0.000233908813586279,0.000258467487984989,0.000210261323658768,0.000238338024515993,0.000196724219592774,0.000234499381731512,0.000211982093701189,0.00023015828166275,0.000228816232259754,0.00013123715792297,0.000115761682109933,0.000117375060325899,0.000349281686139715,0.000154279449431722,0.000301501922370384,0.000137675942921065,0.000198825021703362,0.000137126570905678,0.00023696565571431,0.000161245586808722
1696,P46681,21.9998577770554,59.268,0.000152598540990905,0.000120580983766691,0.000171311631130063,0.000171101661167101,9.67668326384629e-05,0.000110993060923177,0.000116696058222899,0.000122519504681828,0.000140593995531168,9.39928083687959e-05,6.12240024142187e-05,0.000121761297146315,0.000116759140958698,0.000116225809208739,0.000103756429292728,0.000143414577232954,0.000143691102974375,0.00018187283766457,0.000127190006273112,0.000136060655396488,0.000167420329162721,0.000217223248474453,0.00013970564849737,9.34244244466718e-05,8.72517209185136e-05,0.00019905400876974,7.68260022606754e-05,9.24754933654935e-05,8.46295670767091e-05,0.000121941911904728,0.000208084111632448,0.000208302412996147,0.000196552931711181,0.000131959884069811,0.000229143146890967,0.000172398266079134,0.00015629614926334,0.000215220498462649,0.000298537883832293,0.000261144999517901,7.62409306015452e-05,0.000271988965127823
1697,P46682,32.0004052684904,91.606,2.52387343686591e-05,2.39792670208442e-05,4.5590582590185e-06,1.83930295725658e-05,2.04927381019949e-05,2.29720104986438e-05,1.34000024194406e-05,1.74378760665415e-05,1.24348800791522e-05,1.54125387953872e-05,2.49370029534155e-05,1.7466874408389e-05,3.88830251369479e-06,1.10139204226977e-05,2.3432592116364e-05,1.55027058727886e-05,3.33880413803223e-05,2.71744925150437e-05,2.08355704687478e-05,3.17401768773026e-05,1.10672649594433e-05,1.13654421901667e-05,1.23223312829605e-05,1.49289500642178e-05,2.77134839681975e-05,3.48202076998541e-05,3.07500729225301e-05,2.72687512265973e-05,2.66450404946542e-05,1.04612317023038e-05,2.96688025732098e-05,1.55198616349241e-05,4.2310657716647e-05,2.70820361988032e-05,4.73611106636283e-05,1.632756311907e-05,3.23140607121902e-05,1.97755411362146e-05,2.85035223972855e-05,3.39675430490575e-05,3.35405631762224e-05,2.14814027821343e-05
1699,P46784,3.00007112122613,12.738,0,0,3.8841245587687e-05,0,0,0,0,5.23607606762745e-06,4.52611379598318e-05,0,0,4.01656194557995e-05,0,1.76559416936665e-06,9.35196297698732e-06,0,2.43181397089717e-06,2.21888089362858e-06,3.64168964137133e-05,2.32327495566543e-06,0,2.47513898813572e-06,2.07138925788696e-05,2.3842080304391e-05,0,3.30029205025924e-05,0,0,2.59725859399918e-05,2.55427685729714e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,P46957,22.0004633177112,55.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66042754421938e-06,6.72701648493327e-06,8.58250550452109e-06,0,2.92801516792294e-07,2.36111475736486e-06,3.37520994126992e-07,2.52548215492619e-06,0,8.84622386159126e-06,1.85414328299621e-06,1.05930339936718e-07
1703,P46959,13.9996552021377,43.919,1.08069987938034e-05,1.57116446912018e-05,1.03866209675398e-05,2.4268936740354e-05,2.74080886613153e-05,3.18528811560452e-05,1.47695008615629e-05,2.95790264799557e-06,1.64684340877671e-05,2.09529159778865e-05,6.51964807275317e-06,1.72693541573167e-05,2.10573780135852e-05,2.35880001528324e-05,3.15817262420933e-06,1.81279295748153e-05,2.61944300732645e-05,7.82497960348681e-06,2.12756318294504e-05,1.79327430667116e-05,2.57832257015057e-05,6.25961151793648e-06,2.61332401296788e-05,1.89216688341979e-05,2.24804059036603e-05,3.38086971918493e-05,1.74245961867362e-05,5.57695813865508e-06,3.27704447230288e-05,1.26260738821527e-05,4.02584102472425e-05,1.06365541466051e-05,8.40713547519678e-06,7.66153532134453e-06,2.45658620938443e-05,4.9507935551235e-06,3.0826075091858e-05,0,1.77868472815785e-05,1.77562903294282e-05,3.62193882846276e-06,1.0257699957475e-05
1706,P46969,9,25.967,0.000145228165687684,0.000189915663357579,0.000138471608866706,0.000183559095707492,9.4789176864923e-05,0.000142460345357717,0.000243163186982723,0.000162385460683584,0.000173478403150947,0.000229186797518183,0.000162051369411094,0.000164721546820873,0.000193513314717458,0.000146597746841799,0.000193739860369532,0.000154131509201515,0.000177231382549598,0.000242973320179528,0.000152007174146105,0.000192006569515478,0.00022474001008289,0.000167012031791741,0.000182842660132517,0.000173634834807148,0.000131871675563323,0.000152798746222322,0.000140891987901863,0.000121373624786558,0.00011289224040701,0.00013272634346386,8.98244215825427e-05,0.000121690878493128,0.000186974810169613,0.000195213219400824,0.000157909324253854,6.89993252054919e-05,0.000105417020164393,3.7545264383243e-05,0.000132679504753642,0.00012916773308741,5.95288904226097e-05,7.45110591709107e-05
1707,P46970,32.0001640823694,119.97,1.51905468232866e-05,7.22338778310512e-06,3.40876722780845e-06,1.77650856600218e-05,2.30406821335254e-06,4.32308093744015e-06,1.6251988386008e-05,1.63157923365744e-05,4.62234832527321e-06,2.65518997681773e-05,4.05024757892775e-06,1.17632109520758e-05,1.72694383782666e-05,3.74567710324767e-05,7.77433792662614e-06,1.57964339615485e-05,1.09345863260042e-05,1.2767751907946e-05,6.32203157187988e-06,1.78062736880625e-05,1.51157011627752e-05,1.52981571607115e-05,8.48894699420311e-06,9.21917000632433e-06,1.95383613413346e-05,6.67051776691394e-06,1.5662262540248e-05,1.22440533074724e-05,8.92712014156313e-06,5.87994670740277e-06,2.65742886613634e-05,1.70864867437128e-05,7.52838511330555e-06,0,4.06181714193753e-05,7.65258403609164e-06,4.51676647881844e-05,1.05523414456301e-05,7.53302273101792e-06,4.968131324429e-05,0,5.78588858511571e-06
1710,P46985,16.0001167508246,47.858,7.97232782519275e-05,5.96401975758869e-05,7.28066363085313e-05,7.65429751445704e-05,0.000106032639021675,8.12221958511479e-05,8.67648534576469e-05,9.17814046123531e-05,7.27306557196848e-05,0.000100188663573917,6.34383535828965e-05,5.40875846082733e-05,0.000116702598654879,4.89614208013516e-05,6.19275704138335e-05,9.5702840795711e-05,9.68795176861849e-05,0.000131338997450773,7.53260086826255e-05,9.24123463451301e-05,9.25576851512171e-05,7.72880093694858e-05,8.15573330262004e-05,0.000101012920689871,8.29311473237053e-05,7.54334258460738e-05,6.53154290492133e-05,8.75402610699216e-05,6.292473621796e-05,6.18212116234894e-05,1.25569836185452e-05,4.75832154509196e-05,6.42273619353701e-05,3.83281811577167e-05,2.44254545186591e-05,9.36566254301384e-05,2.7940287876674e-05,0.000105646731658278,2.48401858891421e-05,4.96176184675481e-05,8.51518072043259e-05,9.49708642609988e-05
1711,P46988,4.99994450672024,12.782,3.60607515547064e-05,2.79300071974803e-05,3.16848125862967e-05,1.92470574910626e-05,2.59836046238392e-05,2.88075896394455e-05,3.74080565641167e-05,2.81326316131847e-05,1.13314446562625e-05,3.66804831256652e-05,3.69417975306027e-05,2.11076802472596e-05,2.55450854126978e-05,2.19637230264452e-05,3.06433768987888e-05,2.0267072578656e-05,3.0279655716251e-05,2.27483188420484e-05,1.46624582342036e-05,5.04924054025512e-05,2.97185815875021e-05,4.36045638798001e-05,3.4458094171127e-05,2.92251309078822e-05,1.88801198858045e-05,2.09297833084129e-05,2.95711617876192e-05,1.58457861805329e-05,1.24399074982693e-05,3.55983500157571e-05,4.15251885260358e-05,1.46417147687924e-05,1.13358620306844e-05,1.33700286489913e-05,4.07371430950893e-05,0,1.12863743751049e-05,4.31916725493692e-06,2.41939775298296e-05,1.16171771372774e-05,2.50094615727227e-06,0
1717,P47006,10.9995513874944,26.875,9.83047996656098e-06,4.70250114725319e-06,1.15848231687237e-05,1.64144505794307e-05,2.90208243048436e-05,1.86317264123441e-05,8.46196867267327e-06,1.74894534612903e-05,3.58926582159893e-06,1.65796366382016e-05,1.8178420427229e-05,3.62752632141138e-06,1.79642625896469e-05,2.44937992535145e-05,2.3703616839014e-06,2.72717636987227e-05,8.43986706161524e-06,1.30444857385906e-05,9.51268311314081e-06,1.34576894079238e-05,1.66055239050117e-05,3.22688077850357e-06,1.80931814160465e-05,2.49293221631061e-06,2.35651731989199e-05,1.5248705756356e-05,4.45648531615222e-05,6.05575571837472e-06,1.12940581926162e-05,0,8.09128160088778e-06,1.19298053801933e-05,1.52450839818667e-05,0,1.01898557958473e-05,0,0,3.89888353168103e-06,1.8000288626419e-05,1.06773616093882e-05,2.95817972959813e-06,5.5200687665139e-06
1719,P47011,11.0000446448502,44.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08603019152564e-06,0,0,0,6.33399099796306e-06,0,4.54670987550312e-06,0,1.2566116072971e-06,0,4.96069750104641e-07,1.12606489167614e-05
1720,P47015,20,41.461,6.28597996816914e-06,7.01978165210737e-06,6.67391653100088e-06,1.71124036830086e-05,7.69386296357215e-06,1.95329616273208e-06,1.00935938260392e-05,4.3742130499002e-06,0,1.58164618320828e-05,0,0,8.88731664943007e-06,5.66808202920783e-06,3.80721908596702e-06,1.49413567953376e-05,2.46979430366654e-05,8.47258217241479e-06,0,9.77050891161478e-06,1.24708110327175e-05,1.04083572842984e-05,2.15403547134203e-06,7.46530557966853e-06,2.1734926219493e-05,6.04711503409213e-06,8.44297171432711e-06,1.06109578771052e-05,2.6131996933941e-06,1.22840711392458e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
